sale_id,sale_date,store_id,product_id,units_demanded,units_sold,inventory_on_hand,units_ordered,unit_price,promotion_flag,stockout_flag,lead_time_days
93015,2024-11-09,12,87,12,12,13,9,226.25,0,0,4
93016,2024-11-09,12,79,14,14,35,24,36.69,0,0,10
93017,2024-11-09,7,10,54,54,57,65,3.45,0,0,5
93018,2024-11-09,6,2,67,67,107,101,6.11,1,0,5
93019,2024-11-09,1,5,36,36,68,55,12.3,0,0,7
93020,2024-11-09,16,4,54,54,94,56,11.21,1,0,5
93021,2024-11-09,8,45,37,31,31,46,59.46,0,1,7
93022,2024-11-09,9,44,24,19,19,23,552.72,1,1,10
93023,2024-11-09,20,140,48,43,43,52,63.63,0,1,7
93024,2024-11-10,18,84,20,20,23,14,227.42,0,0,5
93025,2024-11-10,8,140,30,30,49,33,63.63,0,0,4
93026,2024-11-10,7,41,22,22,51,32,213.95,0,0,2
93027,2024-11-10,1,123,41,28,28,52,14.33,0,1,4
93028,2024-11-10,19,136,38,38,85,55,57.69,0,0,7
93029,2024-11-10,7,87,13,13,16,11,226.25,0,0,10
93030,2024-11-10,2,54,25,25,36,19,68.86,0,0,2
93031,2024-11-10,13,49,12,12,21,15,315.6,0,0,7
93032,2024-11-10,12,10,43,23,23,50,3.45,0,1,3
93033,2024-11-10,9,119,39,30,30,29,21.71,0,1,10
93034,2024-11-10,19,86,27,27,28,29,24.83,0,0,7
93035,2024-11-10,15,145,31,31,54,35,27.82,0,0,10
93036,2024-11-10,1,26,30,22,22,29,176.9,0,1,3
93037,2024-11-10,17,106,23,12,12,15,48.25,0,1,3
93038,2024-11-10,6,126,59,59,125,79,27.25,0,0,5
93039,2024-11-10,1,17,41,41,71,51,13.94,0,0,2
93040,2024-11-10,13,4,27,27,28,26,13.19,0,0,5
93041,2024-11-10,11,99,8,7,7,11,67.39,0,1,4
93042,2024-11-10,2,147,32,32,38,37,51.8,0,0,10
93043,2024-11-10,7,75,34,34,70,48,54.26,0,0,5
93044,2024-11-10,18,54,31,31,58,36,68.86,0,0,4
93045,2024-11-10,11,84,6,6,6,9,227.42,0,0,10
93046,2024-11-10,16,92,12,12,13,15,222.13,0,0,5
93047,2024-11-10,20,67,28,28,51,34,89.69,0,0,2
93048,2024-11-10,5,131,71,71,90,68,23.13,0,0,2
93049,2024-11-10,3,3,41,41,72,58,8.62,0,0,4
93050,2024-11-10,19,97,36,36,51,40,57.18,1,0,10
93051,2024-11-10,2,124,15,15,15,14,41.51,0,0,4
93052,2024-11-10,7,52,39,39,44,36,62.95,0,0,7
93053,2024-11-10,13,74,25,25,51,39,31.16,0,0,4
93054,2024-11-10,16,111,28,28,65,48,15.84,0,0,7
93055,2024-11-10,6,65,45,41,41,49,46.58,0,1,3
93056,2024-11-10,4,121,18,18,21,18,29.32,0,0,4
93057,2024-11-10,6,102,18,18,33,24,58.96,0,0,10
93058,2024-11-10,14,83,35,32,32,44,17.27,0,1,5
93059,2024-11-10,3,78,13,13,21,20,74.01,0,0,2
93060,2024-11-10,1,45,42,42,77,58,59.46,0,0,7
93061,2024-11-10,13,100,7,7,12,12,92.14,0,0,4
93062,2024-11-10,15,11,47,31,31,60,2.04,0,1,3
93063,2024-11-10,16,86,39,39,57,27,24.83,0,0,5
93064,2024-11-10,15,140,34,24,24,32,63.63,0,1,2
93065,2024-11-10,9,122,13,13,23,14,48.66,0,0,4
93066,2024-11-10,1,138,55,55,61,47,45.98,0,0,3
93067,2024-11-10,11,36,13,13,14,11,649.85,0,0,4
93068,2024-11-10,1,60,52,52,77,59,29.7,0,0,7
93069,2024-11-10,10,31,16,15,15,15,512.26,0,1,10
93070,2024-11-10,18,81,15,14,14,13,164.72,0,1,5
93071,2024-11-10,12,62,39,38,38,35,51.82,0,1,3
93072,2024-11-10,17,14,43,43,70,39,5.88,0,0,3
93073,2024-11-10,3,30,22,22,22,21,478.98,0,0,7
93074,2024-11-10,4,129,37,27,27,33,33.7,0,1,3
93075,2024-11-10,18,107,26,26,46,42,11.36,0,0,2
93076,2024-11-10,9,139,56,56,126,72,29.29,1,0,2
93077,2024-11-10,2,150,30,13,13,32,66.66,0,1,5
93078,2024-11-10,8,39,17,17,23,18,529.7,0,0,7
93079,2024-11-10,14,112,16,16,33,19,55.64,0,0,7
93080,2024-11-10,19,89,14,14,15,11,222.77,0,0,10
93081,2024-11-10,13,122,12,12,15,15,48.66,0,0,4
93082,2024-11-10,7,85,9,9,29,13,151.89,0,0,7
93083,2024-11-10,1,49,22,20,20,32,315.6,0,1,5
93084,2024-11-10,5,48,26,26,56,24,590.27,1,0,7
93085,2024-11-10,18,138,65,50,50,68,45.98,0,1,3
93086,2024-11-10,17,2,31,31,53,44,7.19,0,0,7
93087,2024-11-10,5,100,16,16,26,22,92.14,0,0,10
93088,2024-11-10,18,3,46,46,76,42,8.62,0,0,5
93089,2024-11-10,18,103,41,41,47,42,11.34,0,0,4
93090,2024-11-10,13,47,20,13,13,17,149.72,0,1,4
93091,2024-11-10,14,13,66,66,77,74,7.31,1,0,3
93092,2024-11-10,11,59,28,20,20,31,42.3,0,1,2
93093,2024-11-10,7,119,35,30,30,33,21.71,0,1,10
93094,2024-11-10,13,134,27,27,42,40,40.11,0,0,7
93095,2024-11-10,10,76,11,11,19,17,64.5,0,0,4
93096,2024-11-10,4,92,13,13,16,10,188.81,1,0,7
93097,2024-11-10,2,8,36,36,49,33,9.21,1,0,4
93098,2024-11-10,1,97,15,15,19,20,67.27,0,0,5
93099,2024-11-10,18,43,39,39,54,42,182.62,1,0,3
93100,2024-11-10,3,124,26,26,45,33,41.51,0,0,3
93101,2024-11-10,18,51,33,32,32,51,43.84,0,1,3
93102,2024-11-10,9,146,83,83,175,90,14.75,1,0,10
93103,2024-11-10,6,33,23,23,39,27,237.21,0,0,4
93104,2024-11-10,3,36,23,23,25,22,649.85,0,0,5
93105,2024-11-10,11,148,32,32,49,49,28.51,0,0,3
93106,2024-11-10,5,15,48,48,61,82,4.59,0,0,5
93107,2024-11-10,9,104,23,21,21,22,36.93,0,1,3
93108,2024-11-10,13,33,12,12,30,14,237.21,0,0,7
93109,2024-11-10,5,58,62,62,65,63,15.48,0,0,4
93110,2024-11-10,18,62,43,43,63,55,51.82,0,0,10
93111,2024-11-10,3,7,52,52,62,53,8.88,0,0,2
93112,2024-11-10,15,15,23,23,30,37,4.59,0,0,4
93113,2024-11-10,1,44,15,15,24,19,650.26,0,0,10
93114,2024-11-10,7,142,65,65,68,63,25.19,0,0,5
93115,2024-11-10,5,40,23,13,13,27,334.04,0,1,5
93116,2024-11-10,9,126,50,32,32,50,27.25,0,1,7
93117,2024-11-10,10,1,43,43,62,51,5.42,0,0,7
93118,2024-11-10,16,6,62,62,88,59,7.0,0,0,10
93119,2024-11-10,3,68,46,46,57,53,50.47,0,0,4
93120,2024-11-10,1,36,22,22,24,16,649.85,0,0,3
93121,2024-11-10,11,14,36,36,50,41,5.88,0,0,10
93122,2024-11-10,5,125,21,21,39,24,50.01,0,0,5
93123,2024-11-10,13,142,35,30,30,47,25.19,0,1,10
93124,2024-11-10,14,72,41,41,68,44,52.32,0,0,2
93125,2024-11-10,6,111,47,47,57,49,13.46,1,0,10
93126,2024-11-10,1,73,60,40,40,60,33.95,0,1,3
93127,2024-11-10,9,138,38,38,45,37,45.98,0,0,5
93128,2024-11-10,3,110,13,13,19,31,44.57,0,0,10
93129,2024-11-10,3,107,52,52,56,45,11.36,0,0,7
93130,2024-11-10,14,139,58,58,139,57,34.46,0,0,2
93131,2024-11-10,18,45,53,44,44,45,59.46,0,1,3
93132,2024-11-10,1,3,69,66,66,64,7.33,1,1,5
93133,2024-11-10,14,24,47,47,49,45,13.34,0,0,3
93134,2024-11-10,15,42,23,20,20,27,129.34,0,1,10
93135,2024-11-10,10,68,31,22,22,37,50.47,0,1,7
93136,2024-11-10,11,113,16,16,21,14,51.64,0,0,2
93137,2024-11-10,18,76,16,16,21,20,64.5,0,0,7
93138,2024-11-10,7,91,14,14,18,13,218.18,0,0,5
93139,2024-11-10,19,71,42,13,13,40,66.28,0,1,5
93140,2024-11-10,7,80,26,26,55,35,25.36,0,0,4
93141,2024-11-10,10,14,48,47,47,52,5.88,0,1,7
93142,2024-11-10,17,113,14,14,18,15,51.64,0,0,5
93143,2024-11-10,9,99,19,19,19,14,67.39,0,0,3
93144,2024-11-10,8,88,14,14,19,9,171.73,0,0,3
93145,2024-11-10,5,54,51,51,60,46,68.86,0,0,7
93146,2024-11-10,8,79,17,17,25,19,36.69,0,0,10
93147,2024-11-10,19,22,53,53,91,51,11.96,0,0,3
93148,2024-11-10,18,82,20,20,24,19,118.83,0,0,10
93149,2024-11-10,4,115,16,16,23,15,27.13,0,0,5
93150,2024-11-10,20,103,30,30,41,53,11.34,0,0,3
93151,2024-11-10,7,22,35,16,16,52,11.96,0,1,7
93152,2024-11-10,6,106,24,22,22,21,48.25,0,1,3
93153,2024-11-10,13,71,28,22,22,38,56.34,1,1,5
93154,2024-11-10,16,29,21,21,32,31,283.71,0,0,4
93155,2024-11-10,14,137,43,43,69,66,44.92,0,0,3
93156,2024-11-10,5,147,47,47,98,51,51.8,0,0,4
93157,2024-11-10,13,38,18,15,15,17,384.28,0,1,10
93158,2024-11-10,10,21,25,25,39,29,12.61,0,0,7
93159,2024-11-10,6,54,28,28,44,44,68.86,0,0,3
93160,2024-11-10,6,21,37,37,42,42,12.61,0,0,2
93161,2024-11-11,10,93,6,2,2,8,232.25,0,1,7
93162,2024-11-11,14,11,71,71,115,66,2.04,0,0,10
93163,2024-11-11,1,91,15,11,11,10,218.18,0,1,7
93164,2024-11-11,6,149,59,59,111,66,20.82,0,0,5
93165,2024-11-11,4,5,20,17,17,20,12.3,0,1,10
93166,2024-11-11,10,111,21,21,32,25,15.84,0,0,10
93167,2024-11-11,11,36,11,10,10,9,649.85,0,1,3
93168,2024-11-11,8,73,22,22,40,28,33.95,0,0,10
93169,2024-11-11,12,30,16,11,11,13,478.98,0,1,2
93170,2024-11-11,15,88,5,5,9,6,171.73,0,0,7
93171,2024-11-11,18,126,50,45,45,53,27.25,0,1,2
93172,2024-11-11,19,114,23,21,21,28,32.89,0,1,3
93173,2024-11-11,6,25,26,26,34,39,14.08,0,0,10
93174,2024-11-11,8,29,11,11,18,12,283.71,0,0,10
93175,2024-11-11,10,126,43,31,31,48,27.25,0,1,2
93176,2024-11-11,14,102,15,14,14,22,58.96,0,1,5
93177,2024-11-11,10,106,18,15,15,15,48.25,0,1,2
93178,2024-11-11,18,7,38,38,64,37,8.88,0,0,5
93179,2024-11-11,9,59,18,17,17,30,42.3,0,1,5
93180,2024-11-11,11,87,9,7,7,4,226.25,0,1,7
93181,2024-11-11,19,87,6,6,15,13,226.25,0,0,2
93182,2024-11-11,1,2,41,41,68,52,7.19,0,0,4
93183,2024-11-11,13,123,24,11,11,17,14.33,0,1,4
93184,2024-11-11,5,40,25,24,24,23,334.04,0,1,4
93185,2024-11-11,10,120,8,8,21,18,38.37,0,0,3
93186,2024-11-11,18,108,29,27,27,34,19.01,0,1,4
93187,2024-11-11,18,87,10,7,7,9,226.25,0,1,5
93188,2024-11-11,11,82,11,4,4,8,118.83,0,1,2
93189,2024-11-11,2,112,12,11,11,15,47.29,1,1,4
93190,2024-11-11,5,80,20,20,29,26,25.36,0,0,3
93191,2024-11-11,11,41,15,15,24,12,213.95,0,0,3
93192,2024-11-11,19,6,36,36,70,45,7.0,0,0,10
93193,2024-11-11,5,137,37,37,48,47,44.92,0,0,7
93194,2024-11-11,5,98,26,19,19,24,82.59,1,1,2
93195,2024-11-11,2,145,31,30,30,37,27.82,0,1,2
93196,2024-11-11,17,82,8,8,11,11,118.83,0,0,3
93197,2024-11-11,6,32,10,10,22,15,690.52,0,0,2
93198,2024-11-11,2,33,11,6,6,15,237.21,0,1,10
93199,2024-11-11,10,96,7,7,11,11,104.9,0,0,2
93200,2024-11-11,16,63,25,25,52,26,63.58,0,0,4
93201,2024-11-11,1,11,88,88,188,119,1.73,1,0,10
93202,2024-11-11,8,111,16,16,22,20,15.84,0,0,3
93203,2024-11-11,18,54,35,34,34,33,68.86,0,1,10
93204,2024-11-11,15,7,19,19,26,21,8.88,0,0,3
93205,2024-11-11,20,85,12,12,24,16,129.11,1,0,2
93206,2024-11-11,15,37,8,8,11,9,534.01,0,0,10
93207,2024-11-11,3,143,32,32,61,36,46.86,0,0,4
93208,2024-11-11,7,13,45,45,90,67,7.31,1,0,4
93209,2024-11-11,16,128,37,27,27,36,45.9,0,1,10
93210,2024-11-11,10,3,20,20,40,25,8.62,0,0,10
93211,2024-11-11,13,118,16,16,28,16,30.85,1,0,10
93212,2024-11-11,4,83,13,13,26,14,17.27,0,0,5
93213,2024-11-11,3,90,13,4,4,10,191.13,0,1,5
93214,2024-11-11,2,59,21,21,38,24,42.3,0,0,3
93215,2024-11-11,8,101,10,10,29,20,24.31,0,0,3
93216,2024-11-11,3,17,37,36,36,32,13.94,0,1,10
93217,2024-11-11,17,79,14,14,20,19,36.69,0,0,3
93218,2024-11-11,5,15,47,47,84,51,4.59,0,0,4
93219,2024-11-11,10,66,43,43,71,40,10.75,0,0,2
93220,2024-11-11,9,28,11,11,18,12,372.16,0,0,7
93221,2024-11-11,4,66,29,29,40,42,10.75,0,0,2
93222,2024-11-11,9,129,33,33,40,42,33.7,0,0,4
93223,2024-11-11,5,10,50,50,109,59,3.45,0,0,3
93224,2024-11-11,15,18,46,46,67,42,2.25,0,0,2
93225,2024-11-11,7,134,68,68,92,67,34.09,1,0,10
93226,2024-11-11,18,104,25,19,19,21,36.93,0,1,5
93227,2024-11-11,17,54,18,18,28,25,68.86,0,0,2
93228,2024-11-11,2,60,14,14,41,24,29.7,0,0,2
93229,2024-11-11,18,125,16,16,25,22,50.01,0,0,3
93230,2024-11-11,20,55,46,46,62,54,14.57,0,0,3
93231,2024-11-11,11,130,27,27,43,23,52.54,0,0,10
93232,2024-11-11,12,97,14,14,16,10,67.27,0,0,5
93233,2024-11-11,7,148,55,44,44,64,28.51,0,1,10
93234,2024-11-11,20,37,11,11,27,20,534.01,0,0,2
93235,2024-11-11,12,28,9,9,12,11,372.16,0,0,4
93236,2024-11-11,10,88,9,5,5,10,171.73,0,1,10
93237,2024-11-11,8,35,12,12,14,14,469.45,0,0,10
93238,2024-11-11,6,37,19,11,11,14,534.01,0,1,3
93239,2024-11-11,20,130,40,40,75,42,52.54,0,0,10
93240,2024-11-11,20,8,46,34,34,34,10.84,0,1,10
93241,2024-11-11,8,124,16,16,17,18,41.51,0,0,10
93242,2024-11-11,9,52,25,17,17,19,62.95,0,1,3
93243,2024-11-11,16,60,49,49,54,37,29.7,0,0,10
93244,2024-11-11,12,93,6,6,9,7,232.25,0,0,3
93245,2024-11-11,3,133,66,66,82,53,47.82,1,0,2
93246,2024-11-11,13,111,26,16,16,17,15.84,0,1,3
93247,2024-11-11,14,123,38,24,24,33,14.33,0,1,4
93248,2024-11-11,19,146,63,63,104,64,17.35,0,0,7
93249,2024-11-11,9,50,5,5,7,10,742.68,0,0,4
93250,2024-11-11,20,123,44,44,69,52,12.18,1,0,3
93251,2024-11-11,7,36,12,8,8,14,649.85,0,1,4
93252,2024-11-11,9,95,10,10,14,14,77.7,0,0,5
93253,2024-11-11,12,144,36,35,35,41,44.4,1,1,10
93254,2024-11-11,13,70,21,21,23,27,32.8,0,0,3
93255,2024-11-11,11,125,7,7,12,12,50.01,0,0,2
93256,2024-11-11,18,84,7,7,12,12,227.42,0,0,2
93257,2024-11-11,4,65,24,24,30,21,46.58,0,0,2
93258,2024-11-11,8,72,19,19,44,29,52.32,0,0,2
93259,2024-11-11,16,73,33,33,44,36,33.95,0,0,2
93260,2024-11-11,19,72,35,35,38,39,52.32,0,0,10
93261,2024-11-11,18,82,15,15,18,11,118.83,0,0,3
93262,2024-11-11,14,97,17,17,18,20,67.27,0,0,10
93263,2024-11-11,2,44,12,4,4,9,650.26,0,1,2
93264,2024-11-11,19,126,85,85,105,85,23.16,1,0,10
93265,2024-11-11,4,49,9,9,13,14,315.6,0,0,10
93266,2024-11-11,20,131,53,45,45,70,23.13,0,1,10
93267,2024-11-11,15,13,21,21,24,18,8.6,0,0,3
93268,2024-11-11,5,41,18,18,22,19,213.95,0,0,5
93269,2024-11-11,5,3,42,26,26,48,8.62,0,1,4
93270,2024-11-11,18,123,42,42,59,44,12.18,1,0,3
93271,2024-11-11,15,19,29,21,21,34,5.11,0,1,4
93272,2024-11-11,3,58,55,46,46,57,15.48,0,1,3
93273,2024-11-11,10,1,29,29,42,36,5.42,0,0,2
93274,2024-11-11,5,38,19,19,21,22,384.28,0,0,2
93275,2024-11-11,7,99,12,12,24,19,67.39,0,0,3
93276,2024-11-11,17,136,40,40,49,52,49.04,1,0,2
93277,2024-11-11,19,23,34,34,34,35,14.31,0,0,10
93278,2024-11-11,17,9,13,13,27,30,11.76,0,0,5
93279,2024-11-11,11,120,8,8,10,14,38.37,0,0,3
93280,2024-11-11,20,2,27,27,39,44,7.19,0,0,10
93281,2024-11-11,3,82,17,17,18,14,118.83,0,0,2
93282,2024-11-11,14,93,7,7,11,10,232.25,0,0,3
93283,2024-11-11,7,123,28,25,25,37,14.33,0,1,2
93284,2024-11-11,9,96,13,11,11,9,104.9,0,1,2
93285,2024-11-11,9,116,17,17,28,20,15.55,0,0,2
93286,2024-11-11,16,56,26,26,26,32,83.55,0,0,2
93287,2024-11-11,5,81,8,5,5,10,164.72,0,1,7
93288,2024-11-11,10,95,7,7,18,13,77.7,0,0,4
93289,2024-11-11,18,5,25,25,65,41,12.3,0,0,2
93290,2024-11-11,11,116,13,13,15,19,15.55,0,0,3
93291,2024-11-11,2,143,16,16,16,21,46.86,0,0,3
93292,2024-11-11,4,68,20,20,21,19,50.47,0,0,7
93293,2024-11-11,2,43,12,10,10,13,214.85,0,1,3
93294,2024-11-11,20,42,28,28,38,31,129.34,0,0,4
93295,2024-11-11,20,148,71,71,98,69,24.23,1,0,10
93296,2024-11-11,18,88,27,27,37,18,145.97,1,0,7
93297,2024-11-11,11,102,11,11,13,11,58.96,0,0,7
93298,2024-11-12,15,51,12,12,26,18,43.84,0,0,5
93299,2024-11-12,1,141,42,42,42,43,35.9,0,0,3
93300,2024-11-12,5,72,50,28,28,34,52.32,0,1,3
93301,2024-11-12,19,41,27,27,35,26,213.95,0,0,10
93302,2024-11-12,10,129,30,30,50,31,33.7,0,0,10
93303,2024-11-12,16,138,45,45,51,51,45.98,0,0,7
93304,2024-11-12,2,99,14,14,14,11,67.39,0,0,10
93305,2024-11-12,14,138,40,40,67,38,45.98,0,0,7
93306,2024-11-12,4,76,9,7,7,9,64.5,0,1,4
93307,2024-11-12,16,35,8,8,16,15,469.45,0,0,4
93308,2024-11-12,1,74,33,33,38,44,31.16,0,0,2
93309,2024-11-12,12,75,27,27,35,23,54.26,0,0,10
93310,2024-11-12,6,107,31,31,35,36,11.36,0,0,10
93311,2024-11-12,17,130,26,21,21,28,52.54,0,1,3
93312,2024-11-12,13,51,22,22,27,23,43.84,0,0,7
93313,2024-11-12,19,130,39,39,70,40,52.54,0,0,3
93314,2024-11-12,19,15,53,53,60,53,4.59,0,0,5
93315,2024-11-12,18,73,38,38,49,43,33.95,0,0,7
93316,2024-11-12,3,11,65,65,94,71,2.04,0,0,4
93317,2024-11-12,2,122,7,7,13,11,48.66,0,0,2
93318,2024-11-12,17,47,27,17,17,22,149.72,0,1,7
93319,2024-11-12,4,43,11,11,15,11,214.85,0,0,2
93320,2024-11-12,16,69,34,33,33,25,80.47,0,1,4
93321,2024-11-12,7,142,86,86,117,93,21.41,1,0,7
93322,2024-11-12,8,45,28,13,13,26,59.46,0,1,4
93323,2024-11-12,18,143,41,38,38,49,46.86,0,1,7
93324,2024-11-12,20,88,10,9,9,12,171.73,0,1,3
93325,2024-11-12,18,69,17,17,38,34,80.47,0,0,4
93326,2024-11-12,10,74,24,24,56,35,31.16,0,0,5
93327,2024-11-12,6,67,34,7,7,33,89.69,0,1,5
93328,2024-11-12,14,93,11,11,14,13,232.25,0,0,2
93329,2024-11-12,9,57,20,20,37,21,86.86,0,0,2
93330,2024-11-12,6,45,35,35,59,48,59.46,0,0,7
93331,2024-11-12,4,127,53,32,32,40,9.51,0,1,7
93332,2024-11-12,20,8,38,38,54,29,10.84,0,0,10
93333,2024-11-12,5,57,28,28,51,34,86.86,0,0,7
93334,2024-11-12,18,18,64,64,111,66,2.25,0,0,10
93335,2024-11-12,5,59,38,38,42,33,42.3,0,0,10
93336,2024-11-12,17,149,42,30,30,47,20.82,0,1,4
93337,2024-11-12,2,40,6,6,8,13,334.04,0,0,5
93338,2024-11-12,3,69,29,29,38,34,80.47,0,0,2
93339,2024-11-12,7,55,60,60,67,59,14.57,0,0,10
93340,2024-11-12,20,91,5,5,7,13,218.18,0,0,5
93341,2024-11-12,10,133,30,24,24,32,56.26,0,1,7
93342,2024-11-12,13,10,38,28,28,37,3.45,0,1,5
93343,2024-11-12,2,22,16,16,31,20,11.96,0,0,7
93344,2024-11-12,10,114,13,11,11,14,32.89,0,1,4
93345,2024-11-12,18,105,34,34,35,41,10.96,0,0,7
93346,2024-11-12,16,27,18,18,23,15,526.9,0,0,5
93347,2024-11-12,8,73,25,20,20,26,33.95,0,1,7
93348,2024-11-12,8,26,20,20,29,20,176.9,0,0,4
93349,2024-11-12,8,13,25,25,27,29,8.6,0,0,7
93350,2024-11-12,18,150,35,35,38,46,66.66,0,0,10
93351,2024-11-12,15,17,17,12,12,22,13.94,0,1,3
93352,2024-11-12,5,34,37,32,32,33,123.2,0,1,10
93353,2024-11-12,8,141,36,27,27,30,35.9,0,1,3
93354,2024-11-12,3,4,35,35,36,36,13.19,0,0,7
93355,2024-11-12,6,148,48,44,44,60,28.51,0,1,2
93356,2024-11-12,15,13,25,25,31,26,8.6,0,0,3
93357,2024-11-12,1,135,40,40,45,40,64.88,0,0,5
93358,2024-11-12,13,74,24,19,19,24,31.16,0,1,3
93359,2024-11-12,12,36,8,8,10,13,649.85,0,0,3
93360,2024-11-12,3,45,54,34,34,49,50.54,1,1,5
93361,2024-11-12,11,33,13,13,13,11,237.21,0,0,5
93362,2024-11-12,8,28,9,9,19,16,372.16,0,0,5
93363,2024-11-12,3,136,29,29,76,45,57.69,0,0,2
93364,2024-11-12,2,20,19,19,38,17,14.31,0,0,10
93365,2024-11-12,9,89,6,6,9,7,222.77,0,0,7
93366,2024-11-12,18,109,19,19,29,18,33.6,0,0,5
93367,2024-11-12,11,114,10,10,22,14,32.89,0,0,4
93368,2024-11-12,17,40,9,9,10,14,334.04,0,0,5
93369,2024-11-12,15,35,8,8,10,12,469.45,0,0,5
93370,2024-11-12,13,112,6,6,11,12,55.64,0,0,2
93371,2024-11-12,15,148,33,26,26,30,28.51,0,1,3
93372,2024-11-12,11,71,25,25,32,29,56.34,1,0,10
93373,2024-11-12,4,145,23,23,30,34,27.82,0,0,7
93374,2024-11-12,20,12,50,50,67,41,5.42,0,0,10
93375,2024-11-12,9,115,19,19,36,15,27.13,0,0,10
93376,2024-11-12,9,10,39,39,49,46,3.45,0,0,3
93377,2024-11-12,18,146,59,59,62,61,17.35,0,0,10
93378,2024-11-12,10,4,21,21,34,22,13.19,0,0,10
93379,2024-11-12,1,54,42,40,40,36,68.86,0,1,4
93380,2024-11-12,19,82,20,17,17,12,118.83,0,1,5
93381,2024-11-12,5,107,25,25,41,44,11.36,0,0,4
93382,2024-11-12,14,12,36,36,52,50,5.42,0,0,7
93383,2024-11-12,7,88,12,8,8,13,171.73,0,1,2
93384,2024-11-12,12,39,10,10,19,14,529.7,0,0,10
93385,2024-11-12,19,11,64,63,63,64,2.04,0,1,2
93386,2024-11-12,2,7,21,21,26,18,8.88,0,0,5
93387,2024-11-12,18,121,22,15,15,21,29.32,0,1,3
93388,2024-11-12,13,120,14,11,11,14,38.37,0,1,7
93389,2024-11-12,13,114,18,13,13,15,32.89,0,1,4
93390,2024-11-12,10,15,34,30,30,30,4.59,0,1,3
93391,2024-11-12,17,59,18,18,23,30,42.3,0,0,10
93392,2024-11-12,15,3,19,19,30,18,8.62,0,0,3
93393,2024-11-12,17,66,56,28,28,43,10.75,0,1,3
93394,2024-11-12,4,9,21,21,34,23,11.76,0,0,3
93395,2024-11-12,1,20,29,29,44,28,14.31,0,0,2
93396,2024-11-12,20,26,21,21,22,23,176.9,0,0,7
93397,2024-11-12,12,51,35,22,22,22,43.84,0,1,4
93398,2024-11-12,7,102,23,23,34,22,50.12,1,0,3
93399,2024-11-12,18,126,46,25,25,58,27.25,0,1,2
93400,2024-11-12,11,85,4,4,22,10,129.11,1,0,4
93401,2024-11-12,14,23,28,28,41,28,14.31,0,0,5
93402,2024-11-12,5,133,35,35,72,38,56.26,0,0,7
93403,2024-11-12,13,35,11,9,9,11,469.45,0,1,10
93404,2024-11-12,14,17,29,29,49,31,13.94,0,0,5
93405,2024-11-12,6,71,30,22,22,37,66.28,0,1,7
93406,2024-11-12,13,77,6,5,5,8,164.05,0,1,10
93407,2024-11-12,5,123,27,27,55,31,14.33,0,0,2
93408,2024-11-12,14,102,13,13,26,20,58.96,0,0,3
93409,2024-11-12,11,109,22,15,15,14,33.6,0,1,3
93410,2024-11-12,16,88,12,12,24,11,171.73,0,0,7
93411,2024-11-12,8,125,8,8,10,17,50.01,0,0,3
93412,2024-11-12,10,29,18,18,20,13,283.71,0,0,2
93413,2024-11-12,14,115,21,21,44,20,27.13,0,0,10
93414,2024-11-12,20,5,23,23,42,42,12.3,0,0,7
93415,2024-11-12,14,48,22,11,11,16,694.43,0,1,2
93416,2024-11-12,16,41,22,7,7,22,213.95,0,1,4
93417,2024-11-12,8,57,24,21,21,19,86.86,0,1,10
93418,2024-11-12,20,13,36,36,62,45,8.6,0,0,2
93419,2024-11-12,19,80,26,24,24,23,25.36,0,1,3
93420,2024-11-12,7,140,68,68,100,50,54.09,1,0,10
93421,2024-11-12,11,97,13,6,6,11,67.27,0,1,10
93422,2024-11-12,15,1,26,26,26,27,5.42,0,0,7
93423,2024-11-12,8,53,29,27,27,33,33.74,0,1,5
93424,2024-11-12,9,92,9,9,12,8,222.13,0,0,10
93425,2024-11-12,1,129,44,25,25,58,33.7,0,1,2
93426,2024-11-12,10,57,12,12,16,21,86.86,0,0,2
93427,2024-11-12,5,83,16,16,28,27,17.27,0,0,3
93428,2024-11-12,20,27,10,5,5,18,526.9,0,1,10
93429,2024-11-12,14,113,20,16,16,23,51.64,0,1,5
93430,2024-11-12,6,98,15,14,14,13,97.17,0,1,5
93431,2024-11-12,6,34,44,19,19,37,123.2,0,1,4
93432,2024-11-12,3,93,11,7,7,10,232.25,0,1,4
93433,2024-11-12,4,94,5,5,7,7,203.53,0,0,7
93434,2024-11-12,17,114,19,18,18,18,32.89,0,1,2
93435,2024-11-13,13,29,4,4,19,12,283.71,0,0,2
93436,2024-11-13,4,9,10,10,24,18,11.76,0,0,5
93437,2024-11-13,6,65,42,20,20,31,46.58,0,1,4
93438,2024-11-13,2,3,26,24,24,25,8.62,0,1,3
93439,2024-11-13,18,41,24,24,25,29,213.95,0,0,7
93440,2024-11-13,16,113,14,14,30,21,51.64,0,0,4
93441,2024-11-13,18,66,61,48,48,66,10.75,0,1,2
93442,2024-11-13,5,6,37,37,43,39,7.0,0,0,2
93443,2024-11-13,16,52,34,34,37,26,62.95,0,0,5
93444,2024-11-13,19,123,29,29,48,28,14.33,0,0,5
93445,2024-11-13,10,30,14,13,13,11,478.98,0,1,2
93446,2024-11-13,14,51,41,41,57,43,43.84,0,0,10
93447,2024-11-13,19,107,31,1,1,40,11.36,0,1,7
93448,2024-11-13,5,55,45,45,71,58,14.57,0,0,2
93449,2024-11-13,6,80,27,27,29,20,25.36,0,0,4
